"","dateRep","day","month","year","cases","deaths","country","popData2019","continentExp"
"16086","22/10/2020",22,10,2020,0,0,"Dominica",71808,"America"
"16087","21/10/2020",21,10,2020,0,0,"Dominica",71808,"America"
"16088","20/10/2020",20,10,2020,0,0,"Dominica",71808,"America"
"16089","19/10/2020",19,10,2020,0,0,"Dominica",71808,"America"
"16090","18/10/2020",18,10,2020,0,0,"Dominica",71808,"America"
"16091","17/10/2020",17,10,2020,0,0,"Dominica",71808,"America"
"16092","16/10/2020",16,10,2020,1,0,"Dominica",71808,"America"
"16093","15/10/2020",15,10,2020,0,0,"Dominica",71808,"America"
"16094","14/10/2020",14,10,2020,0,0,"Dominica",71808,"America"
"16095","13/10/2020",13,10,2020,0,0,"Dominica",71808,"America"
"16096","12/10/2020",12,10,2020,0,0,"Dominica",71808,"America"
"16097","11/10/2020",11,10,2020,1,0,"Dominica",71808,"America"
"16098","10/10/2020",10,10,2020,0,0,"Dominica",71808,"America"
"16099","09/10/2020",9,10,2020,0,0,"Dominica",71808,"America"
"16100","08/10/2020",8,10,2020,0,0,"Dominica",71808,"America"
"16101","07/10/2020",7,10,2020,0,0,"Dominica",71808,"America"
"16102","06/10/2020",6,10,2020,0,0,"Dominica",71808,"America"
"16103","05/10/2020",5,10,2020,0,0,"Dominica",71808,"America"
"16104","04/10/2020",4,10,2020,0,0,"Dominica",71808,"America"
"16105","03/10/2020",3,10,2020,0,0,"Dominica",71808,"America"
"16106","02/10/2020",2,10,2020,0,0,"Dominica",71808,"America"
"16107","01/10/2020",1,10,2020,7,0,"Dominica",71808,"America"
"16108","30/09/2020",30,9,2020,0,0,"Dominica",71808,"America"
"16109","29/09/2020",29,9,2020,0,0,"Dominica",71808,"America"
"16110","28/09/2020",28,9,2020,0,0,"Dominica",71808,"America"
"16111","27/09/2020",27,9,2020,0,0,"Dominica",71808,"America"
"16112","26/09/2020",26,9,2020,0,0,"Dominica",71808,"America"
"16113","25/09/2020",25,9,2020,0,0,"Dominica",71808,"America"
"16114","24/09/2020",24,9,2020,0,0,"Dominica",71808,"America"
"16115","23/09/2020",23,9,2020,0,0,"Dominica",71808,"America"
"16116","22/09/2020",22,9,2020,0,0,"Dominica",71808,"America"
"16117","21/09/2020",21,9,2020,0,0,"Dominica",71808,"America"
"16118","20/09/2020",20,9,2020,0,0,"Dominica",71808,"America"
"16119","19/09/2020",19,9,2020,0,0,"Dominica",71808,"America"
"16120","18/09/2020",18,9,2020,0,0,"Dominica",71808,"America"
"16121","17/09/2020",17,9,2020,0,0,"Dominica",71808,"America"
"16122","16/09/2020",16,9,2020,0,0,"Dominica",71808,"America"
"16123","15/09/2020",15,9,2020,0,0,"Dominica",71808,"America"
"16124","14/09/2020",14,9,2020,0,0,"Dominica",71808,"America"
"16125","13/09/2020",13,9,2020,0,0,"Dominica",71808,"America"
"16126","12/09/2020",12,9,2020,0,0,"Dominica",71808,"America"
"16127","11/09/2020",11,9,2020,0,0,"Dominica",71808,"America"
"16128","10/09/2020",10,9,2020,4,0,"Dominica",71808,"America"
"16129","09/09/2020",9,9,2020,0,0,"Dominica",71808,"America"
"16130","08/09/2020",8,9,2020,0,0,"Dominica",71808,"America"
"16131","07/09/2020",7,9,2020,0,0,"Dominica",71808,"America"
"16132","06/09/2020",6,9,2020,0,0,"Dominica",71808,"America"
"16133","05/09/2020",5,9,2020,0,0,"Dominica",71808,"America"
"16134","04/09/2020",4,9,2020,0,0,"Dominica",71808,"America"
"16135","03/09/2020",3,9,2020,0,0,"Dominica",71808,"America"
"16136","02/09/2020",2,9,2020,0,0,"Dominica",71808,"America"
"16137","01/09/2020",1,9,2020,0,0,"Dominica",71808,"America"
"16138","31/08/2020",31,8,2020,0,0,"Dominica",71808,"America"
"16139","30/08/2020",30,8,2020,0,0,"Dominica",71808,"America"
"16140","29/08/2020",29,8,2020,0,0,"Dominica",71808,"America"
"16141","28/08/2020",28,8,2020,0,0,"Dominica",71808,"America"
"16142","27/08/2020",27,8,2020,0,0,"Dominica",71808,"America"
"16143","26/08/2020",26,8,2020,0,0,"Dominica",71808,"America"
"16144","25/08/2020",25,8,2020,1,0,"Dominica",71808,"America"
"16145","24/08/2020",24,8,2020,0,0,"Dominica",71808,"America"
"16146","23/08/2020",23,8,2020,0,0,"Dominica",71808,"America"
"16147","22/08/2020",22,8,2020,1,0,"Dominica",71808,"America"
"16148","21/08/2020",21,8,2020,0,0,"Dominica",71808,"America"
"16149","20/08/2020",20,8,2020,0,0,"Dominica",71808,"America"
"16150","19/08/2020",19,8,2020,0,0,"Dominica",71808,"America"
"16151","18/08/2020",18,8,2020,0,0,"Dominica",71808,"America"
"16152","17/08/2020",17,8,2020,0,0,"Dominica",71808,"America"
"16153","16/08/2020",16,8,2020,0,0,"Dominica",71808,"America"
"16154","15/08/2020",15,8,2020,0,0,"Dominica",71808,"America"
"16155","14/08/2020",14,8,2020,0,0,"Dominica",71808,"America"
"16156","13/08/2020",13,8,2020,0,0,"Dominica",71808,"America"
"16157","12/08/2020",12,8,2020,0,0,"Dominica",71808,"America"
"16158","11/08/2020",11,8,2020,0,0,"Dominica",71808,"America"
"16159","10/08/2020",10,8,2020,0,0,"Dominica",71808,"America"
"16160","09/08/2020",9,8,2020,0,0,"Dominica",71808,"America"
"16161","08/08/2020",8,8,2020,0,0,"Dominica",71808,"America"
"16162","07/08/2020",7,8,2020,0,0,"Dominica",71808,"America"
"16163","06/08/2020",6,8,2020,0,0,"Dominica",71808,"America"
"16164","05/08/2020",5,8,2020,0,0,"Dominica",71808,"America"
"16165","04/08/2020",4,8,2020,0,0,"Dominica",71808,"America"
"16166","03/08/2020",3,8,2020,0,0,"Dominica",71808,"America"
"16167","02/08/2020",2,8,2020,0,0,"Dominica",71808,"America"
"16168","01/08/2020",1,8,2020,0,0,"Dominica",71808,"America"
"16169","31/07/2020",31,7,2020,0,0,"Dominica",71808,"America"
"16170","30/07/2020",30,7,2020,0,0,"Dominica",71808,"America"
"16171","29/07/2020",29,7,2020,0,0,"Dominica",71808,"America"
"16172","28/07/2020",28,7,2020,0,0,"Dominica",71808,"America"
"16173","27/07/2020",27,7,2020,0,0,"Dominica",71808,"America"
"16174","26/07/2020",26,7,2020,0,0,"Dominica",71808,"America"
"16175","25/07/2020",25,7,2020,0,0,"Dominica",71808,"America"
"16176","24/07/2020",24,7,2020,0,0,"Dominica",71808,"America"
"16177","23/07/2020",23,7,2020,0,0,"Dominica",71808,"America"
"16178","22/07/2020",22,7,2020,0,0,"Dominica",71808,"America"
"16179","21/07/2020",21,7,2020,0,0,"Dominica",71808,"America"
"16180","20/07/2020",20,7,2020,0,0,"Dominica",71808,"America"
"16181","19/07/2020",19,7,2020,0,0,"Dominica",71808,"America"
"16182","18/07/2020",18,7,2020,0,0,"Dominica",71808,"America"
"16183","17/07/2020",17,7,2020,0,0,"Dominica",71808,"America"
"16184","16/07/2020",16,7,2020,0,0,"Dominica",71808,"America"
"16185","15/07/2020",15,7,2020,0,0,"Dominica",71808,"America"
"16186","14/07/2020",14,7,2020,0,0,"Dominica",71808,"America"
"16187","13/07/2020",13,7,2020,0,0,"Dominica",71808,"America"
"16188","12/07/2020",12,7,2020,0,0,"Dominica",71808,"America"
"16189","11/07/2020",11,7,2020,0,0,"Dominica",71808,"America"
"16190","10/07/2020",10,7,2020,0,0,"Dominica",71808,"America"
"16191","09/07/2020",9,7,2020,0,0,"Dominica",71808,"America"
"16192","08/07/2020",8,7,2020,0,0,"Dominica",71808,"America"
"16193","07/07/2020",7,7,2020,0,0,"Dominica",71808,"America"
"16194","06/07/2020",6,7,2020,0,0,"Dominica",71808,"America"
"16195","05/07/2020",5,7,2020,0,0,"Dominica",71808,"America"
"16196","04/07/2020",4,7,2020,0,0,"Dominica",71808,"America"
"16197","03/07/2020",3,7,2020,0,0,"Dominica",71808,"America"
"16198","02/07/2020",2,7,2020,0,0,"Dominica",71808,"America"
"16199","01/07/2020",1,7,2020,0,0,"Dominica",71808,"America"
"16200","30/06/2020",30,6,2020,0,0,"Dominica",71808,"America"
"16201","29/06/2020",29,6,2020,0,0,"Dominica",71808,"America"
"16202","28/06/2020",28,6,2020,0,0,"Dominica",71808,"America"
"16203","27/06/2020",27,6,2020,0,0,"Dominica",71808,"America"
"16204","26/06/2020",26,6,2020,0,0,"Dominica",71808,"America"
"16205","25/06/2020",25,6,2020,0,0,"Dominica",71808,"America"
"16206","24/06/2020",24,6,2020,0,0,"Dominica",71808,"America"
"16207","23/06/2020",23,6,2020,0,0,"Dominica",71808,"America"
"16208","22/06/2020",22,6,2020,0,0,"Dominica",71808,"America"
"16209","21/06/2020",21,6,2020,0,0,"Dominica",71808,"America"
"16210","20/06/2020",20,6,2020,0,0,"Dominica",71808,"America"
"16211","19/06/2020",19,6,2020,0,0,"Dominica",71808,"America"
"16212","18/06/2020",18,6,2020,0,0,"Dominica",71808,"America"
"16213","17/06/2020",17,6,2020,0,0,"Dominica",71808,"America"
"16214","16/06/2020",16,6,2020,0,0,"Dominica",71808,"America"
"16215","15/06/2020",15,6,2020,0,0,"Dominica",71808,"America"
"16216","14/06/2020",14,6,2020,0,0,"Dominica",71808,"America"
"16217","13/06/2020",13,6,2020,0,0,"Dominica",71808,"America"
"16218","12/06/2020",12,6,2020,0,0,"Dominica",71808,"America"
"16219","11/06/2020",11,6,2020,0,0,"Dominica",71808,"America"
"16220","10/06/2020",10,6,2020,0,0,"Dominica",71808,"America"
"16221","09/06/2020",9,6,2020,0,0,"Dominica",71808,"America"
"16222","08/06/2020",8,6,2020,0,0,"Dominica",71808,"America"
"16223","07/06/2020",7,6,2020,0,0,"Dominica",71808,"America"
"16224","06/06/2020",6,6,2020,0,0,"Dominica",71808,"America"
"16225","05/06/2020",5,6,2020,0,0,"Dominica",71808,"America"
"16226","04/06/2020",4,6,2020,0,0,"Dominica",71808,"America"
"16227","03/06/2020",3,6,2020,0,0,"Dominica",71808,"America"
"16228","02/06/2020",2,6,2020,2,0,"Dominica",71808,"America"
"16229","01/06/2020",1,6,2020,0,0,"Dominica",71808,"America"
"16230","31/05/2020",31,5,2020,0,0,"Dominica",71808,"America"
"16231","30/05/2020",30,5,2020,0,0,"Dominica",71808,"America"
"16232","29/05/2020",29,5,2020,0,0,"Dominica",71808,"America"
"16233","28/05/2020",28,5,2020,0,0,"Dominica",71808,"America"
"16234","27/05/2020",27,5,2020,0,0,"Dominica",71808,"America"
"16235","26/05/2020",26,5,2020,0,0,"Dominica",71808,"America"
"16236","25/05/2020",25,5,2020,0,0,"Dominica",71808,"America"
"16237","24/05/2020",24,5,2020,0,0,"Dominica",71808,"America"
"16238","23/05/2020",23,5,2020,0,0,"Dominica",71808,"America"
"16239","22/05/2020",22,5,2020,0,0,"Dominica",71808,"America"
"16240","21/05/2020",21,5,2020,0,0,"Dominica",71808,"America"
"16241","20/05/2020",20,5,2020,0,0,"Dominica",71808,"America"
"16242","19/05/2020",19,5,2020,0,0,"Dominica",71808,"America"
"16243","18/05/2020",18,5,2020,0,0,"Dominica",71808,"America"
"16244","17/05/2020",17,5,2020,0,0,"Dominica",71808,"America"
"16245","16/05/2020",16,5,2020,0,0,"Dominica",71808,"America"
"16246","15/05/2020",15,5,2020,0,0,"Dominica",71808,"America"
"16247","14/05/2020",14,5,2020,0,0,"Dominica",71808,"America"
"16248","13/05/2020",13,5,2020,0,0,"Dominica",71808,"America"
"16249","12/05/2020",12,5,2020,0,0,"Dominica",71808,"America"
"16250","11/05/2020",11,5,2020,0,0,"Dominica",71808,"America"
"16251","10/05/2020",10,5,2020,0,0,"Dominica",71808,"America"
"16252","09/05/2020",9,5,2020,0,0,"Dominica",71808,"America"
"16253","08/05/2020",8,5,2020,0,0,"Dominica",71808,"America"
"16254","07/05/2020",7,5,2020,0,0,"Dominica",71808,"America"
"16255","06/05/2020",6,5,2020,0,0,"Dominica",71808,"America"
"16256","05/05/2020",5,5,2020,0,0,"Dominica",71808,"America"
"16257","04/05/2020",4,5,2020,0,0,"Dominica",71808,"America"
"16258","03/05/2020",3,5,2020,0,0,"Dominica",71808,"America"
"16259","02/05/2020",2,5,2020,0,0,"Dominica",71808,"America"
"16260","01/05/2020",1,5,2020,0,0,"Dominica",71808,"America"
"16261","30/04/2020",30,4,2020,0,0,"Dominica",71808,"America"
"16262","29/04/2020",29,4,2020,0,0,"Dominica",71808,"America"
"16263","28/04/2020",28,4,2020,0,0,"Dominica",71808,"America"
"16264","27/04/2020",27,4,2020,0,0,"Dominica",71808,"America"
"16265","26/04/2020",26,4,2020,0,0,"Dominica",71808,"America"
"16266","25/04/2020",25,4,2020,0,0,"Dominica",71808,"America"
"16267","24/04/2020",24,4,2020,0,0,"Dominica",71808,"America"
"16268","23/04/2020",23,4,2020,0,0,"Dominica",71808,"America"
"16269","22/04/2020",22,4,2020,0,0,"Dominica",71808,"America"
"16270","21/04/2020",21,4,2020,0,0,"Dominica",71808,"America"
"16271","20/04/2020",20,4,2020,0,0,"Dominica",71808,"America"
"16272","19/04/2020",19,4,2020,0,0,"Dominica",71808,"America"
"16273","18/04/2020",18,4,2020,0,0,"Dominica",71808,"America"
"16274","17/04/2020",17,4,2020,0,0,"Dominica",71808,"America"
"16275","16/04/2020",16,4,2020,0,0,"Dominica",71808,"America"
"16276","15/04/2020",15,4,2020,0,0,"Dominica",71808,"America"
"16277","14/04/2020",14,4,2020,0,0,"Dominica",71808,"America"
"16278","13/04/2020",13,4,2020,0,0,"Dominica",71808,"America"
"16279","12/04/2020",12,4,2020,0,0,"Dominica",71808,"America"
"16280","11/04/2020",11,4,2020,0,0,"Dominica",71808,"America"
"16281","10/04/2020",10,4,2020,1,0,"Dominica",71808,"America"
"16282","09/04/2020",9,4,2020,0,0,"Dominica",71808,"America"
"16283","08/04/2020",8,4,2020,0,0,"Dominica",71808,"America"
"16284","07/04/2020",7,4,2020,1,0,"Dominica",71808,"America"
"16285","06/04/2020",6,4,2020,0,0,"Dominica",71808,"America"
"16286","05/04/2020",5,4,2020,0,0,"Dominica",71808,"America"
"16287","04/04/2020",4,4,2020,2,0,"Dominica",71808,"America"
"16288","03/04/2020",3,4,2020,0,0,"Dominica",71808,"America"
"16289","02/04/2020",2,4,2020,1,0,"Dominica",71808,"America"
"16290","01/04/2020",1,4,2020,0,0,"Dominica",71808,"America"
"16291","31/03/2020",31,3,2020,0,0,"Dominica",71808,"America"
"16292","30/03/2020",30,3,2020,0,0,"Dominica",71808,"America"
"16293","29/03/2020",29,3,2020,0,0,"Dominica",71808,"America"
"16294","28/03/2020",28,3,2020,0,0,"Dominica",71808,"America"
"16295","27/03/2020",27,3,2020,4,0,"Dominica",71808,"America"
"16296","26/03/2020",26,3,2020,5,0,"Dominica",71808,"America"
"16297","25/03/2020",25,3,2020,1,0,"Dominica",71808,"America"
"16298","24/03/2020",24,3,2020,0,0,"Dominica",71808,"America"
"16299","23/03/2020",23,3,2020,1,0,"Dominica",71808,"America"
"16300","11/12/2020",11,12,2020,1560,8,"Dominican_Republic",10738957,"America"
"16301","10/12/2020",10,12,2020,531,3,"Dominican_Republic",10738957,"America"
"16302","09/12/2020",9,12,2020,492,1,"Dominican_Republic",10738957,"America"
"16303","08/12/2020",8,12,2020,685,1,"Dominican_Republic",10738957,"America"
"16304","07/12/2020",7,12,2020,798,0,"Dominican_Republic",10738957,"America"
"16305","06/12/2020",6,12,2020,975,2,"Dominican_Republic",10738957,"America"
"16306","05/12/2020",5,12,2020,671,8,"Dominican_Republic",10738957,"America"
"16307","04/12/2020",4,12,2020,812,1,"Dominican_Republic",10738957,"America"
"16308","03/12/2020",3,12,2020,895,1,"Dominican_Republic",10738957,"America"
"16309","02/12/2020",2,12,2020,314,2,"Dominican_Republic",10738957,"America"
"16310","01/12/2020",1,12,2020,515,1,"Dominican_Republic",10738957,"America"
"16311","30/11/2020",30,11,2020,820,2,"Dominican_Republic",10738957,"America"
"16312","29/11/2020",29,11,2020,876,4,"Dominican_Republic",10738957,"America"
"16313","28/11/2020",28,11,2020,855,7,"Dominican_Republic",10738957,"America"
"16314","27/11/2020",27,11,2020,1526,2,"Dominican_Republic",10738957,"America"
"16315","26/11/2020",26,11,2020,285,2,"Dominican_Republic",10738957,"America"
"16316","25/11/2020",25,11,2020,282,2,"Dominican_Republic",10738957,"America"
"16317","24/11/2020",24,11,2020,419,1,"Dominican_Republic",10738957,"America"
"16318","23/11/2020",23,11,2020,1626,4,"Dominican_Republic",10738957,"America"
"16319","22/11/2020",22,11,2020,0,0,"Dominican_Republic",10738957,"America"
"16320","21/11/2020",21,11,2020,601,5,"Dominican_Republic",10738957,"America"
"16321","20/11/2020",20,11,2020,1026,8,"Dominican_Republic",10738957,"America"
"16322","19/11/2020",19,11,2020,460,3,"Dominican_Republic",10738957,"America"
"16323","18/11/2020",18,11,2020,494,4,"Dominican_Republic",10738957,"America"
"16324","17/11/2020",17,11,2020,479,1,"Dominican_Republic",10738957,"America"
"16325","16/11/2020",16,11,2020,499,3,"Dominican_Republic",10738957,"America"
"16326","15/11/2020",15,11,2020,671,2,"Dominican_Republic",10738957,"America"
"16327","14/11/2020",14,11,2020,918,6,"Dominican_Republic",10738957,"America"
"16328","13/11/2020",13,11,2020,371,2,"Dominican_Republic",10738957,"America"
"16329","12/11/2020",12,11,2020,134,3,"Dominican_Republic",10738957,"America"
"16330","11/11/2020",11,11,2020,528,2,"Dominican_Republic",10738957,"America"
"16331","10/11/2020",10,11,2020,421,2,"Dominican_Republic",10738957,"America"
"16332","09/11/2020",9,11,2020,537,2,"Dominican_Republic",10738957,"America"
"16333","08/11/2020",8,11,2020,345,2,"Dominican_Republic",10738957,"America"
"16334","07/11/2020",7,11,2020,476,1,"Dominican_Republic",10738957,"America"
"16335","06/11/2020",6,11,2020,546,3,"Dominican_Republic",10738957,"America"
"16336","05/11/2020",5,11,2020,430,5,"Dominican_Republic",10738957,"America"
"16337","04/11/2020",4,11,2020,257,2,"Dominican_Republic",10738957,"America"
"16338","03/11/2020",3,11,2020,259,1,"Dominican_Republic",10738957,"America"
"16339","02/11/2020",2,11,2020,314,4,"Dominican_Republic",10738957,"America"
"16340","01/11/2020",1,11,2020,686,9,"Dominican_Republic",10738957,"America"
"16341","31/10/2020",31,10,2020,419,2,"Dominican_Republic",10738957,"America"
"16342","30/10/2020",30,10,2020,343,2,"Dominican_Republic",10738957,"America"
"16343","29/10/2020",29,10,2020,562,6,"Dominican_Republic",10738957,"America"
"16344","28/10/2020",28,10,2020,165,1,"Dominican_Republic",10738957,"America"
"16345","27/10/2020",27,10,2020,316,2,"Dominican_Republic",10738957,"America"
"16346","26/10/2020",26,10,2020,509,3,"Dominican_Republic",10738957,"America"
"16347","25/10/2020",25,10,2020,634,6,"Dominican_Republic",10738957,"America"
"16348","24/10/2020",24,10,2020,511,2,"Dominican_Republic",10738957,"America"
"16349","23/10/2020",23,10,2020,475,6,"Dominican_Republic",10738957,"America"
"16350","22/10/2020",22,10,2020,425,2,"Dominican_Republic",10738957,"America"
"16351","21/10/2020",21,10,2020,306,1,"Dominican_Republic",10738957,"America"
"16352","20/10/2020",20,10,2020,320,4,"Dominican_Republic",10738957,"America"
"16353","19/10/2020",19,10,2020,422,4,"Dominican_Republic",10738957,"America"
"16354","18/10/2020",18,10,2020,475,3,"Dominican_Republic",10738957,"America"
"16355","17/10/2020",17,10,2020,384,3,"Dominican_Republic",10738957,"America"
"16356","16/10/2020",16,10,2020,404,3,"Dominican_Republic",10738957,"America"
"16357","15/10/2020",15,10,2020,654,3,"Dominican_Republic",10738957,"America"
"16358","14/10/2020",14,10,2020,165,4,"Dominican_Republic",10738957,"America"
"16359","13/10/2020",13,10,2020,366,6,"Dominican_Republic",10738957,"America"
"16360","12/10/2020",12,10,2020,463,6,"Dominican_Republic",10738957,"America"
"16361","11/10/2020",11,10,2020,557,2,"Dominican_Republic",10738957,"America"
"16362","10/10/2020",10,10,2020,585,2,"Dominican_Republic",10738957,"America"
"16363","09/10/2020",9,10,2020,724,4,"Dominican_Republic",10738957,"America"
"16364","08/10/2020",8,10,2020,777,10,"Dominican_Republic",10738957,"America"
"16365","07/10/2020",7,10,2020,317,5,"Dominican_Republic",10738957,"America"
"16366","06/10/2020",6,10,2020,574,10,"Dominican_Republic",10738957,"America"
"16367","05/10/2020",5,10,2020,554,6,"Dominican_Republic",10738957,"America"
"16368","04/10/2020",4,10,2020,576,11,"Dominican_Republic",10738957,"America"
"16369","03/10/2020",3,10,2020,622,9,"Dominican_Republic",10738957,"America"
"16370","02/10/2020",2,10,2020,519,3,"Dominican_Republic",10738957,"America"
"16371","01/10/2020",1,10,2020,309,4,"Dominican_Republic",10738957,"America"
"16372","30/09/2020",30,9,2020,234,3,"Dominican_Republic",10738957,"America"
"16373","29/09/2020",29,9,2020,280,3,"Dominican_Republic",10738957,"America"
"16374","28/09/2020",28,9,2020,429,2,"Dominican_Republic",10738957,"America"
"16375","27/09/2020",27,9,2020,360,6,"Dominican_Republic",10738957,"America"
"16376","26/09/2020",26,9,2020,475,11,"Dominican_Republic",10738957,"America"
"16377","25/09/2020",25,9,2020,385,2,"Dominican_Republic",10738957,"America"
"16378","24/09/2020",24,9,2020,468,10,"Dominican_Republic",10738957,"America"
"16379","23/09/2020",23,9,2020,486,10,"Dominican_Republic",10738957,"America"
"16380","22/09/2020",22,9,2020,494,7,"Dominican_Republic",10738957,"America"
"16381","21/09/2020",21,9,2020,589,3,"Dominican_Republic",10738957,"America"
"16382","20/09/2020",20,9,2020,968,10,"Dominican_Republic",10738957,"America"
"16383","19/09/2020",19,9,2020,596,12,"Dominican_Republic",10738957,"America"
"16384","18/09/2020",18,9,2020,615,13,"Dominican_Republic",10738957,"America"
"16385","17/09/2020",17,9,2020,718,11,"Dominican_Republic",10738957,"America"
"16386","16/09/2020",16,9,2020,693,14,"Dominican_Republic",10738957,"America"
"16387","15/09/2020",15,9,2020,450,16,"Dominican_Republic",10738957,"America"
"16388","14/09/2020",14,9,2020,568,15,"Dominican_Republic",10738957,"America"
"16389","13/09/2020",13,9,2020,860,12,"Dominican_Republic",10738957,"America"
"16390","12/09/2020",12,9,2020,516,15,"Dominican_Republic",10738957,"America"
"16391","11/09/2020",11,9,2020,779,12,"Dominican_Republic",10738957,"America"
"16392","10/09/2020",10,9,2020,806,25,"Dominican_Republic",10738957,"America"
"16393","09/09/2020",9,9,2020,233,25,"Dominican_Republic",10738957,"America"
"16394","08/09/2020",8,9,2020,565,19,"Dominican_Republic",10738957,"America"
"16395","07/09/2020",7,9,2020,557,5,"Dominican_Republic",10738957,"America"
"16396","06/09/2020",6,9,2020,2147,39,"Dominican_Republic",10738957,"America"
"16397","05/09/2020",5,9,2020,0,0,"Dominican_Republic",10738957,"America"
"16398","04/09/2020",4,9,2020,1002,36,"Dominican_Republic",10738957,"America"
"16399","03/09/2020",3,9,2020,648,27,"Dominican_Republic",10738957,"America"
"16400","02/09/2020",2,9,2020,264,28,"Dominican_Republic",10738957,"America"
"16401","01/09/2020",1,9,2020,474,29,"Dominican_Republic",10738957,"America"
"16402","31/08/2020",31,8,2020,509,8,"Dominican_Republic",10738957,"America"
